seqFluxo,seqEtapa,codEtapa,etapa,codFormulario,formulario,dataCriacao,dataExeInicio,dataExeFim,codExecutor,executor,status,origem,tempoTotal,tempoInicioFim,tempoParaIniciar,sequencia,grupoEtapa,codBeneficiario,beneficiario,codFormularioCampo,nomeCampo,legenda,ordemFilho,codFormularioCampoFilho,codCampo,valor,valorDominio,nomeCampoFilho,legendaCampoFilho,codCampoFilho,fluxo,statusFluxo,servico
625412,1564979,20390,CADASTRO,14573,FOR_LICENCIAMENTO_BD_CADASTRO,2024-12-02 13:50:40,2025-10-04 12:42:34,2025-10-05 17:58:16,52722,ANA PAULA COSTA OLIVEIRA,2,0.0,14,39,9,1,1,,,326576,ETAPAS,Descrição do campo ETAPAS,0.0,327352.0,5,Não,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
627629,1563782,20390,CADASTRO,14575,FOR_INSCRICAO_PROGRAMA_BD,2024-02-24 09:21:59,2024-12-26 08:13:53,2024-12-27 13:29:35,50992,MARIA FERNANDA SANTOS PERES,2,0.0,48,48,0,3,3,,,326630,ETAPAS,Descrição do campo ETAPAS,0.0,,3,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
627270,1560471,20390,CADASTRO,14575,FOR_INSCRICAO_PROGRAMA_BD,2024-03-26 11:44:51,2025-01-26 10:36:45,2025-01-27 15:52:27,51155,JOÃO CARLOS SILVA,2,0.0,12,18,4,2,1,,,327392,LOG_USUARIO,Descrição do campo LOG_USUARIO,0.0,327443.0,4,2024-01-15,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
623779,1563376,20390,CADASTRO,14573,FOR_CERTIDAO_BD_CADASTRO,2024-07-27 08:18:51,2025-05-29 07:10:45,2025-05-30 12:26:27,51464,JOÃO CARLOS SILVA,2,0.0,27,33,2,2,2,,,326789,LOG_USUARIO,Descrição do campo LOG_USUARIO,0.0,,3,Não se aplica,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
629889,1563834,20390,CADASTRO,14571,FOR_CERTIDAO_BD_CADASTRO,2024-06-30 11:20:08,2025-05-02 10:12:02,2025-05-03 15:27:44,50031,MARIA FERNANDA SANTOS PERES,2,0.0,53,45,12,3,3,,,326680,LOG_USUARIO,Descrição do campo LOG_USUARIO,0.0,,3,Pendente,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
627054,1563326,20390,CADASTRO,14580,FOR_INSCRICAO_PROGRAMA_BD,2024-10-09 16:34:54,2025-08-11 15:26:48,2025-08-12 20:42:30,51497,JOÃO CARLOS SILVA,2,0.0,3,14,6,1,3,,,326849,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,,8,Não,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624103,1563279,20390,CADASTRO,14573,FOR_INSCRICAO_PROGRAMA_BD,2024-09-03 13:14:19,2025-07-06 12:06:13,2025-07-07 17:21:55,50078,MARIA FERNANDA SANTOS PERES,2,0.0,24,21,10,2,2,,,327370,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,,5,,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620637,1562460,20390,CADASTRO,14571,FOR_LICENCIAMENTO_BD_CADASTRO,2024-06-08 10:29:32,2025-04-10 09:21:26,2025-04-11 14:37:08,51914,JOÃO CARLOS SILVA,2,0.0,54,28,11,2,2,,,326979,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,327464.0,5,Não se aplica,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
621091,1563644,20390,CADASTRO,14579,FOR_INSCRICAO_PROGRAMA_BD,2024-03-08 11:01:45,2025-01-08 09:53:39,2025-01-09 15:09:21,51470,JOÃO CARLOS SILVA,2,0.0,44,25,10,4,3,,,326579,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,7,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
627495,1560148,20390,CADASTRO,14571,FOR_ALVARA_BD_CADASTRO,2024-06-17 11:54:58,2025-04-19 10:46:52,2025-04-20 16:02:34,51620,JOÃO CARLOS SILVA,2,0.0,25,41,11,5,3,,,326526,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,327772.0,3,30 minutos,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
621982,1564034,20390,CADASTRO,14571,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-01-26 10:27:34,2024-11-27 09:19:28,2024-11-28 14:35:10,52509,ANA PAULA COSTA OLIVEIRA,2,0.0,45,37,10,3,1,,,327105,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,327760.0,6,2024-01-15,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
629667,1560991,20390,CADASTRO,14571,FOR_INSCRICAO_PROGRAMA_BD,2024-03-26 18:20:06,2025-01-26 17:12:00,2025-01-27 22:27:42,52333,ANA PAULA COSTA OLIVEIRA,2,0.0,28,2,8,2,1,,,326623,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,5,Não se aplica,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
622012,1560816,20400,CONCLUÍDO,14575,FOR_LICENCIAMENTO_BD_CADASTRO,2024-12-15 09:30:12,2025-10-17 08:22:06,2025-10-18 13:37:48,52686,ANA PAULA COSTA OLIVEIRA,2,0.0,50,42,16,4,3,,,326840,CONSUMIDOR,Descrição do campo CONSUMIDOR,0.0,,3,Aprovado,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
625912,1563565,20400,CONCLUÍDO,14576,FOR_CERTIDAO_BD_CADASTRO,2024-04-10 13:28:43,2025-02-10 12:20:37,2025-02-11 17:36:19,51696,JOÃO CARLOS SILVA,2,0.0,39,9,8,3,2,,,327385,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,10,Aprovado,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
627444,1564292,20400,CONCLUÍDO,14580,FOR_LICENCIAMENTO_BD_CADASTRO,2024-03-11 16:24:30,2025-01-11 15:16:24,2025-01-12 20:32:06,52608,ANA PAULA COSTA OLIVEIRA,2,0.0,56,2,4,4,2,,,326800,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,9,2024-01-15,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
622113,1560623,20400,CONCLUÍDO,14573,FOR_LICENCIAMENTO_BD_CADASTRO,2024-06-12 08:47:38,2025-04-14 07:39:32,2025-04-15 12:55:14,50511,MARIA FERNANDA SANTOS PERES,2,0.0,17,9,19,2,1,,,327407,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,2,2024-01-15,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
626583,1562927,20400,CONCLUÍDO,14579,FOR_INSCRICAO_PROGRAMA_BD,2024-07-04 10:23:26,2025-05-06 09:15:20,2025-05-07 14:31:02,50532,MARIA FERNANDA SANTOS PERES,2,0.0,25,44,20,2,3,,,327299,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,327907.0,2,Valor_LOG_SERVICO_3,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
621524,1560101,20400,CONCLUÍDO,14579,FOR_CERTIDAO_BD_CADASTRO,2024-03-11 11:04:39,2025-01-11 09:56:33,2025-01-12 15:12:15,51319,JOÃO CARLOS SILVA,2,0.0,9,18,0,4,3,,,327238,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,,2,Pendente,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
626217,1562059,20400,CONCLUÍDO,14575,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-02-28 15:21:40,2024-12-30 14:13:34,2024-12-31 19:29:16,50103,MARIA FERNANDA SANTOS PERES,2,0.0,24,46,10,3,1,,,327460,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,,4,30 minutos,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
629640,1562196,20400,CONCLUÍDO,14571,FOR_ALVARA_BD_CADASTRO,2024-01-28 16:23:07,2024-11-29 15:15:01,2024-11-30 20:30:43,50606,MARIA FERNANDA SANTOS PERES,2,0.0,42,7,13,2,1,,,327214,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,,9,Presencial,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
626908,1563336,20400,CONCLUÍDO,14573,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-12-14 17:17:31,2025-10-16 16:09:25,2025-10-17 21:25:07,51031,JOÃO CARLOS SILVA,2,0.0,19,16,19,1,1,,,327069,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,,2,Pendente,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624691,1561786,20400,CONCLUÍDO,14577,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-03-03 14:07:50,2025-01-03 12:59:44,2025-01-04 18:15:26,51191,JOÃO CARLOS SILVA,2,0.0,34,49,13,2,3,,,326859,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,327305.0,7,Presencial,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
627485,1560472,20400,CONCLUÍDO,14576,FOR_ALVARA_BD_CADASTRO,2024-03-09 08:26:13,2025-01-09 07:18:07,2025-01-10 12:33:49,50259,MARIA FERNANDA SANTOS PERES,2,0.0,1,5,19,5,1,,,326505,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,327118.0,9,"Público - (público em geral, incluindo cidadãos e empresas)",,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620161,1564243,20400,CONCLUÍDO,14575,FOR_ALVARA_BD_CADASTRO,2024-06-29 18:24:35,2025-05-01 17:16:29,2025-05-02 22:32:11,51902,JOÃO CARLOS SILVA,2,0.0,46,5,17,5,3,,,326695,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,,10,30 minutos,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
628604,1563105,20400,CONCLUÍDO,14576,FOR_LICENCIAMENTO_BD_CADASTRO,2024-07-25 10:09:33,2025-05-27 09:01:27,2025-05-28 14:17:09,51527,JOÃO CARLOS SILVA,2,0.0,29,36,0,4,3,,,327078,SERVICO,Descrição do campo SERVICO,0.0,,3,Não se aplica,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
628447,1560660,20400,CONCLUÍDO,14572,FOR_INSCRICAO_PROGRAMA_BD,2024-04-16 11:24:58,2025-02-16 10:16:52,2025-02-17 15:32:34,52063,ANA PAULA COSTA OLIVEIRA,2,0.0,59,31,9,3,2,,,327120,SERVICO,Descrição do campo SERVICO,0.0,,7,Valor_SERVICO_1,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620212,1564522,20400,CONCLUÍDO,14574,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-04-10 10:55:10,2025-02-10 09:47:04,2025-02-11 15:02:46,52501,ANA PAULA COSTA OLIVEIRA,2,0.0,34,36,12,1,3,,,326972,LOG_USUARIO,Descrição do campo LOG_USUARIO,0.0,,7,30 minutos,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620301,1563993,20400,CONCLUÍDO,14571,FOR_INSCRICAO_PROGRAMA_BD,2024-09-08 08:54:13,2025-07-11 07:46:07,2025-07-12 13:01:49,52782,ANA PAULA COSTA OLIVEIRA,2,0.0,42,4,5,5,1,,,326686,TAXA,Descrição do campo TAXA,0.0,,6,Presencial,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624877,1562551,20400,CONCLUÍDO,14578,FOR_LICENCIAMENTO_BD_CADASTRO,2024-01-10 08:07:55,2024-11-11 06:59:49,2024-11-12 12:15:31,51369,JOÃO CARLOS SILVA,2,0.0,13,45,14,1,2,,,327161,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,,9,Sim,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620282,1561361,20400,CONCLUÍDO,14578,FOR_CERTIDAO_BD_CADASTRO,2024-09-10 14:16:40,2025-07-13 13:08:34,2025-07-14 18:24:16,51686,JOÃO CARLOS SILVA,2,0.0,43,16,10,5,2,,,327440,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,,4,Online,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
628139,1563831,20400,CONCLUÍDO,14580,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-07-23 16:40:41,2025-05-25 15:32:35,2025-05-26 20:48:17,52193,ANA PAULA COSTA OLIVEIRA,2,0.0,4,26,9,5,3,,,326540,AREA_RESPONSAVEL,Descrição do campo AREA_RESPONSAVEL,0.0,,6,Não se aplica,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
628034,1562604,20400,CONCLUÍDO,14573,FOR_ALVARA_BD_CADASTRO,2024-12-21 10:21:32,2025-10-23 09:13:26,2025-10-24 14:29:08,50089,MARIA FERNANDA SANTOS PERES,2,0.0,59,11,1,4,2,,,327333,ETAPAS,Descrição do campo ETAPAS,0.0,,10,,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
626876,1563825,20400,CONCLUÍDO,14580,FOR_LICENCIAMENTO_BD_CADASTRO,2024-06-13 09:50:26,2025-04-15 08:42:20,2025-04-16 13:58:02,52611,ANA PAULA COSTA OLIVEIRA,2,0.0,23,16,18,4,1,,,326759,UORG_ENTIDADE_SUB,Descrição do campo UORG_ENTIDADE_SUB,0.0,,4,,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
623939,1562184,20400,CONCLUÍDO,14575,FOR_ALVARA_BD_CADASTRO,2024-12-18 16:19:40,2025-10-20 15:11:34,2025-10-21 20:27:16,51326,JOÃO CARLOS SILVA,2,0.0,26,4,9,5,3,,,327227,UORG_ENTIDADE_SUB,Descrição do campo UORG_ENTIDADE_SUB,0.0,,6,Online,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624766,1563130,20400,CONCLUÍDO,14571,FOR_CERTIDAO_BD_CADASTRO,2024-01-25 15:45:21,2024-11-26 14:37:15,2024-11-27 19:52:57,50892,MARIA FERNANDA SANTOS PERES,2,0.0,29,35,18,3,2,,,326746,UORG_ENTIDADE_SUB,Descrição do campo UORG_ENTIDADE_SUB,0.0,327867.0,8,30 minutos,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
629569,1561334,20400,CONCLUÍDO,14573,FOR_INSCRICAO_PROGRAMA_BD,2024-04-01 12:35:47,2025-02-01 11:27:41,2025-02-02 16:43:23,51270,JOÃO CARLOS SILVA,2,0.0,47,47,17,2,1,,,327402,UORG_ENTIDADE_SUB,Descrição do campo UORG_ENTIDADE_SUB,0.0,,2,Presencial,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624249,1563840,20400,CONCLUÍDO,14578,FOR_INSCRICAO_PROGRAMA_BD,2024-05-20 12:20:49,2025-03-22 11:12:43,2025-03-23 16:28:25,51385,JOÃO CARLOS SILVA,2,0.0,31,16,10,2,1,,,326715,UORG_ENTIDADE_SUB,Descrição do campo UORG_ENTIDADE_SUB,0.0,,10,Não,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620056,1563221,20400,CONCLUÍDO,14571,FOR_ALVARA_BD_CADASTRO,2024-06-02 18:43:26,2025-04-04 17:35:20,2025-04-05 22:51:02,52563,ANA PAULA COSTA OLIVEIRA,2,0.0,27,45,16,5,1,,,326651,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,,7,30 minutos,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
621950,1563495,20400,CONCLUÍDO,14575,FOR_LICENCIAMENTO_BD_CADASTRO,2024-07-22 13:09:58,2025-05-24 12:01:52,2025-05-25 17:17:34,52727,ANA PAULA COSTA OLIVEIRA,2,0.0,31,14,3,4,3,,,326564,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,,8,Pendente,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
623937,1563550,20400,CONCLUÍDO,14576,FOR_INSCRICAO_PROGRAMA_BD,2024-04-24 15:13:34,2025-02-24 14:05:28,2025-02-25 19:21:10,50537,MARIA FERNANDA SANTOS PERES,2,0.0,51,12,6,1,3,,,326706,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,327161.0,9,30 minutos,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
622334,1563975,20400,CONCLUÍDO,14571,FOR_INSCRICAO_PROGRAMA_BD,2024-07-25 17:48:50,2025-05-27 16:40:44,2025-05-28 21:56:26,51463,JOÃO CARLOS SILVA,2,0.0,44,7,2,3,1,,,327265,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,327849.0,6,Aprovado,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
626098,1563732,20400,CONCLUÍDO,14576,FOR_LICENCIAMENTO_BD_CADASTRO,2024-09-12 17:23:45,2025-07-15 16:15:39,2025-07-16 21:31:21,52838,ANA PAULA COSTA OLIVEIRA,2,0.0,13,34,17,2,2,,,327069,INSTRUCOES,Descrição do campo INSTRUCOES,0.0,,10,2024-01-15,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
627688,1561208,20400,CONCLUÍDO,14572,FOR_LICENCIAMENTO_BD_CADASTRO,2024-01-15 09:22:43,2024-11-16 08:14:37,2024-11-17 13:30:19,52497,ANA PAULA COSTA OLIVEIRA,2,0.0,17,17,15,3,2,,,327207,INFORMACOES,Descrição do campo INFORMACOES,0.0,,1,Pendente,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620841,1560519,20400,CONCLUÍDO,14573,FOR_ALVARA_BD_CADASTRO,2024-09-07 11:09:17,2025-07-10 10:01:11,2025-07-11 15:16:53,52781,ANA PAULA COSTA OLIVEIRA,2,0.0,43,18,5,1,2,,,327117,INFORMACOES,Descrição do campo INFORMACOES,0.0,327258.0,1,Sim,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
626182,1561592,20400,CONCLUÍDO,14577,FOR_INSCRICAO_PROGRAMA_BD,2024-01-31 17:16:12,2024-12-02 16:08:06,2024-12-03 21:23:48,50836,MARIA FERNANDA SANTOS PERES,2,0.0,47,45,16,4,2,,,326643,INFORMACOES,Descrição do campo INFORMACOES,0.0,,2,Presencial,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
627417,1563591,20400,CONCLUÍDO,14580,FOR_LICENCIAMENTO_BD_CADASTRO,2024-04-16 16:22:05,2025-02-16 15:13:59,2025-02-17 20:29:41,50261,MARIA FERNANDA SANTOS PERES,2,0.0,38,41,5,2,1,,,327149,INFORMACOES,Descrição do campo INFORMACOES,0.0,,8,2024-01-15,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
626123,1564498,20400,CONCLUÍDO,14580,FOR_ALVARA_BD_CADASTRO,2024-03-24 18:47:56,2025-01-24 17:39:50,2025-01-25 22:55:32,52623,ANA PAULA COSTA OLIVEIRA,2,0.0,35,35,13,4,2,,,326522,SINONIMOS,Descrição do campo SINONIMOS,0.0,,1,Aprovado,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
625824,1563408,20400,CONCLUÍDO,14577,FOR_CERTIDAO_BD_CADASTRO,2024-10-07 11:15:37,2025-08-09 10:07:31,2025-08-10 15:23:13,52545,ANA PAULA COSTA OLIVEIRA,2,0.0,41,21,6,4,3,,,327066,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,327464.0,3,30 minutos,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624507,1564487,20400,CONCLUÍDO,14577,FOR_CERTIDAO_BD_CADASTRO,2024-01-03 10:00:21,2024-11-04 08:52:15,2024-11-05 14:07:57,52419,ANA PAULA COSTA OLIVEIRA,2,0.0,39,25,3,5,3,,,327247,PESSOA_JURIDICA,Descrição do campo PESSOA_JURIDICA,0.0,,6,Sim,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624111,1562967,20410,APROVAÇÃO,14577,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-06-21 09:51:38,2025-04-23 08:43:32,2025-04-24 13:59:14,52903,ANA PAULA COSTA OLIVEIRA,2,0.0,42,42,14,4,3,,,326911,PRIORIDADE,Descrição do campo PRIORIDADE,0.0,,10,Não se aplica,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
622185,1560704,20410,APROVAÇÃO,14572,FOR_LICENCIAMENTO_BD_CADASTRO,2024-10-24 11:23:42,2025-08-26 10:15:36,2025-08-27 15:31:18,51590,JOÃO CARLOS SILVA,2,0.0,16,19,14,3,2,,,326817,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,327029.0,6,Rejeitado,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620147,1563266,20410,APROVAÇÃO,14577,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-10-27 16:57:14,2025-08-29 15:49:08,2025-08-30 21:04:50,51426,JOÃO CARLOS SILVA,2,0.0,36,27,2,4,3,,,326680,LOG_SERVICO,Descrição do campo LOG_SERVICO,0.0,,6,Presencial,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
625564,1563590,20410,APROVAÇÃO,14575,FOR_ALVARA_BD_CADASTRO,2024-02-25 14:43:19,2024-12-27 13:35:13,2024-12-28 18:50:55,50131,MARIA FERNANDA SANTOS PERES,2,0.0,47,30,14,1,2,,,327346,ETAPAS,Descrição do campo ETAPAS,0.0,327979.0,10,Aprovado,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
622537,1561468,20410,APROVAÇÃO,14579,FOR_INSCRICAO_PROGRAMA_BD,2024-03-01 14:42:08,2025-01-01 13:34:02,2025-01-02 18:49:44,51834,JOÃO CARLOS SILVA,2,0.0,8,30,11,4,1,,,327477,ETAPAS,Descrição do campo ETAPAS,0.0,,7,Sim,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624268,1560160,20410,APROVAÇÃO,14578,FOR_LICENCIAMENTO_BD_CADASTRO,2024-06-09 16:07:45,2025-04-11 14:59:39,2025-04-12 20:15:21,52501,ANA PAULA COSTA OLIVEIRA,2,0.0,30,18,20,3,1,,,326550,ETAPAS,Descrição do campo ETAPAS,0.0,,4,Sim,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
622147,1561886,20410,APROVAÇÃO,14575,FOR_CERTIDAO_BD_CADASTRO,2024-04-30 16:00:21,2025-03-02 14:52:15,2025-03-03 20:07:57,52677,ANA PAULA COSTA OLIVEIRA,2,0.0,39,17,4,1,3,,,327294,ETAPAS,Descrição do campo ETAPAS,0.0,,9,Não se aplica,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
624302,1563362,20410,APROVAÇÃO,14572,FOR_CARTA DE SERVIÇO_BD_CADASTRO - ATUALIZAR,2024-10-26 08:28:36,2025-08-28 07:20:30,2025-08-29 12:36:12,52784,ANA PAULA COSTA OLIVEIRA,2,0.0,22,38,14,4,2,,,326990,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,,7,Online,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
620573,1563323,20410,APROVAÇÃO,14580,FOR_CERTIDAO_BD_CADASTRO,2024-02-29 17:43:23,2024-12-31 16:35:17,2025-01-01 21:50:59,50629,MARIA FERNANDA SANTOS PERES,2,0.0,32,6,12,3,3,,,327202,PESSOA_FISICA,Descrição do campo PESSOA_FISICA,0.0,,4,Não se aplica,,,,,FLX_AUTORIZAÇÃO_DE_EVENTO_PÚBLICO,2,AUTORIZAÇÃO DE EVENTO PÚBLICO
